species,region,hemilineage,cell_type,known_nt_source,known_nt_evidence,known_nt_confidence,acetylcholine,glutamate,gaba,glycine,dopamine,serotonin,octopamine,tyramine,histamine,nitric_oxide
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm43,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm44,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm45,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm46,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm47,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALlv1,M_lvPNm48,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml50,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml51,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml53,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml54,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml55,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml57,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml60,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml62,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml63,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml64,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml65,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml67,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml68,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml69,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml72,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml80,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,ALv1,M_vPNml84,"Liang et al., 2013","immuno, MARCM",5,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VPNp&v1_posterior,MB-C1,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON01,Aso et al. 2019,scRNA-seq,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON01,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON02,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON03,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON04,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON05,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON06,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON06,"Aso et al., 2019",scRNA-seq,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON07,"Aso et al., 2014",immuno,5,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON07,"Aso et al., 2019",scRNA-seq,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON09,"Aso et al., 2014",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,EBa1,MBON10,"Aso et al., 2014",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON11,"Aso et al., 2014",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON11,"Aso et al., 2019",scRNA-seq,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,FLAa2,MBON12,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,FLAa2,MBON13,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,FLAa2,MBON14,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,FLAa2,MBON14,"Aso et al., 2019",scRNA-seq,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON15,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON15-like,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON16,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON16,"Aso et al., 2019",scRNA-seq,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON17,Aso et al. 2019,scRNA-seq,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON17,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON17-like,Aso et al. 2019,scRNA-seq,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON17-like,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON18,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON19,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON20,"Aso et al., 2014",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DL1_dorsal,MBON28,ASB,educated guess,0,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,MBON33,"Aso et al., 2014",immuno,5,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,MeTu1,"Nern et al., 2024",EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,MsAHN,"Cheong et al., 2024 )",immuno,5,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,midbrain,0,MtAHN,"Cheong et al., 2024 )",immuno,5,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,midbrain,ALlv1,MZ_lvPN,"Tanaka et al., 2012","immuno, tract based",3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,Nod1,"Nern et al., 2024",EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,Nod2,"Nern et al., 2024",EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,OA-AL2i1,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,OA-VPM3,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,OA-VPM4,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa1,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa2,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa3,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa4,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa5,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MD0__prim,OA-VUMa6,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MX0__prim,OA-VUMa7,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,MX0__prim,OA-VUMa8,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_D,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA1,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA1,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA2,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA2,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA4l,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA4l,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DA4m,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DC1,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DC2,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DC3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DC4,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL1,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL2d,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL2v,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL3,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL3,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL4,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL4,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DL5,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM1,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM2,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM2,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM4,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM5,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DM6,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DP1l,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_DP1m,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_V,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA1d,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA1v,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA1v,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA2,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA4,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA4,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA5,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA6,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA6,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA7l,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA7l,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VA7m,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC1,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC1,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC2,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC2,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC4,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VC5,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VL1,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VL2a,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VL2p,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM1,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM2,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM3,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM4,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM5d,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM5v,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM6l,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM6m,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM6v,Yasuyama et al. 1999 ),immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM7d,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM7d,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM7v,"Carlsson et al., 2010 )",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,0,ORN_VM7v,Yasuyama et al. 1999,immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,SMPpv1,oviDNa_a,"Wang et al., 2020",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,SMPpv1,oviDNa_b,"Wang et al., 2020",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,SMPpv1,oviDNb,"Wang et al., 2020",FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,putative_primary,oviIN,"Wang et al., 2020",FISH,3,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,PBp1,P1-9,"Busch et al., 2009",immuno,5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,midbrain,PBp1,P1-9,Janelia ),EASI-FISH,4,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,PBp1,P6-8P9,Janelia,EASI-FISH,4,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM01,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,1
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM01,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM02,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM02,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM03,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM04,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM05,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,1
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM05,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM06,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM07,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM07,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM08,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM09,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM10,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM10,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM11,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM11,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM12,Aso et al. 2019,scRNA-seq,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM12,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM13,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa1_dorsal,PAM14,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,CREa2_medial,PAM15,Mao & Davis 2009,immuno,5,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_dorsal,pC1a,"Palavicino-Maggio et al., 2019",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_dorsal,pC1b,"Palavicino-Maggio et al., 2019",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_dorsal,pC1c,"Palavicino-Maggio et al., 2019",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_dorsal,pC1d,"Palavicino-Maggio et al., 2019",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_dorsal,pC1e,"Palavicino-Maggio et al., 2019",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM2_CX_d1,PEG,Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM2_CX_d1,PEG,Turner-Evans et al. 2020,scRNA-seq,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM1_CX_p,PEN_a(PEN1),Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM1_CX_p,PEN_a(PEN1),Turner-Evans et al. 2020,scRNA-seq,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM2_CX_v,PEN_b(PEN2),Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM2_CX_v,PEN_b(PEN2),Turner-Evans et al. 2020,scRNA-seq,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_CX_d2,PFGs,Janelia,EASI-FISH,4,0,0,0,0,-1,-1,-1,1,0,0
adult_drosophila_melanogaster,midbrain,DM2_CX_d2,PFL1,Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM4_CX_d2,PFL2,Janelia,EASI-FISH,4,0,0,0,0,-1,-1,-1,1,0,0
adult_drosophila_melanogaster,midbrain,DM1_CX_v,PFNd,Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DM3_CX_p,"PFNm,PFNp",Janelia,EASI-FISH,4,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,DILP__prim,PI,"Croset et al., 2018",scRNA-seq,3,-1,-1,-1,0,-1,-1,-1,-1,0,0
adult_drosophila_melanogaster,midbrain,VLPl4_dorsal,"PLP003,LHAV4i2","Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,"PLP084,PLP085","Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,PLP086a,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,PLP086b,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,PLP087a,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,PLP087b,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VLPp&l1_anterior,PLP089b,"Dolan et al., 2019",immuno,5,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,midbrain,VPNp&v1_posterior,PLP156,"Dolan et al., 2019",immuno,5,1,-1,-1,0,0,0,0,0,0,0
